"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Hp",0.583435967018049,0.00266960208830669,0.000908800246237068,0.0098693624400597,99,"Ltf"
"Nt5e",0.546863584177009,0.00266602725098232,0.0009052254089127,0.00551345806509283,100,"Ltf"
"Ccl6",0.545464982778422,0.00266443489532509,0.000903633053255475,0.00144044303215916,101,"Ltf"
"Fst",0.513140590752535,0.00266345511397054,0.000902653271900924,0.00577698590766226,102,"Ltf"
"Il27",0.502411021814017,0.00266049940385918,0.000899697561789562,0.0186349300651563,103,"Ltf"
"Il15",0.535079845527586,0.00265475551882572,0.000893953676756098,0.0107907222247719,104,"Ltf"
"Adam17",0.534745851163756,0.00265415785958309,0.000893356017513466,-0.000370144869347652,105,"Ltf"
"Col1a2",0.527951153324296,0.00265022949800447,0.000889427655934856,0.00731702644431906,106,"Ltf"
"Sell",0.567028493894172,0.00264501051747585,0.000884208675406236,0.00752037063284638,107,"Ltf"
"Sdc2",0.498893643669785,0.00264281433705951,0.000882012494989894,0.00501346182005041,108,"Ltf"
"Hbegf",0.552906794697809,0.00263623520951591,0.000875433367446295,-0.000688966679606008,109,"Ltf"
"Selplg",0.522586368855032,0.00263190536934935,0.000871103527279729,0.00382137474580654,110,"Ltf"
"Col14a1",0.55138294541279,0.00261347137223358,0.000852669530163964,0.00888052646917658,111,"Ltf"
"H2-Eb1",0.542730403924448,0.00261225840424184,0.000851456562172217,0.00718496811754503,112,"Ltf"
"Alox5ap",0.557290470723318,0.00260520681941746,0.000844404977347841,0.00854870908686252,113,"Ltf"
"Apoe",0.539087777893756,0.0026045280658416,0.000843726223771978,0.00373841665062108,114,"Ltf"
"Ezr",0.489834046550434,0.00260076412696759,0.00083996228489797,0.00422583675013924,115,"Ltf"
"Ptprc",0.528702640642944,0.00259630748641652,0.000835505644346897,0.003497796563624,116,"Ltf"
"Apoa2",0.571119924851266,0.00259627705788749,0.000835475215817872,0.00801841583291988,117,"Ltf"
"Ceacam1",0.580680513516344,0.00259227783640059,0.000831475994330969,0.0075565648123285,118,"Ltf"
"Lgals1",0.533785617367713,0.00258655186510808,0.000825750023038464,0.00246163075255815,119,"Ltf"
"Lgals3bp",0.543795010959183,0.00258131932351281,0.000820517481443194,0.00708702487509667,120,"Ltf"
"H2-Ab1",0.522419371673106,0.00258065143522101,0.000819849593151389,0.00215926838369202,121,"Ltf"
"C3",0.582277424068471,0.0025739781751084,0.000813176333038784,0.0072404108358765,122,"Ltf"
"Vwf",0.531604216678837,0.00257117736963763,0.000810375527568007,0.00429734828102119,123,"Ltf"
"Fcnb",0.554368020039677,0.00257070702270556,0.000809905180635939,0.00783428202274587,124,"Ltf"
"Cd33",0.61988310197262,0.00256877311638373,0.00080797127431411,0.00905889276824963,125,"Ltf"
"Nrxn1",0.576756079741126,0.00256277523060216,0.000801973388532545,0.0102730989261446,126,"Ltf"
"Ccl2",0.494802212712679,0.00256195662542954,0.000801154783359922,0.000314195566203798,127,"Ltf"
"Col17a1",0.522294123786658,0.00255520357590879,0.00079440173383917,0.00457741975982861,128,"Ltf"
"Efnb1",0.508527293601926,0.00255147272620546,0.000790670884135843,0.00509434763613467,129,"Ltf"
"Sdc4",0.514695752009175,0.0025511109936621,0.000790309151592486,0.00518840844190973,130,"Ltf"
"Apoa1",0.566830184740644,0.00254833120069115,0.000787529358621531,0.00620085267054642,131,"Ltf"
"Ccl24",0.517670389312188,0.0025469007256784,0.000786098883608785,0.00385073588403707,132,"Ltf"
"Kitl",0.490679469783929,0.00254304724888249,0.000782245406812873,0.000985022050375651,133,"Ltf"
"Cd22",0.526406429391523,0.00253641077107121,0.000775608929001593,0.00496893380437355,134,"Ltf"
"Rarres2",0.551330758793454,0.00253339952092393,0.000772597678854313,0.0086267320649964,135,"Ltf"
"Pomc",0.514570504122764,0.00253325855748486,0.000772456715415244,0.00177362528692947,136,"Ltf"
"Angpt2",0.444275127857238,0.00252489807720841,0.000764096235138786,-0.000266098532069542,137,"Ltf"
"Flt3l",0.559127439724469,0.00252473959622203,0.000763937754152413,0.00573208500861101,138,"Ltf"
"Col4a1",0.549890408099357,0.00252243244778215,0.000761630605712528,0.00539858833402066,139,"Ltf"
"Spon1",0.494739588769455,0.00251959161944881,0.000758789777379194,0.00343865492263657,140,"Ltf"
"Cd300c2",0.589145183175,0.00251470147373152,0.000753899631661905,0.00819367694229573,141,"Ltf"
"Tfpi",0.513151028076411,0.00251449464399809,0.000753692801928467,0.00186939209911157,142,"Ltf"
"Tnfsf12",0.53861809831958,0.00250920324651295,0.000748401404443331,-0.00406738329478495,143,"Ltf"
"Qrfp",0.533555996242581,0.00250901216531989,0.000748210323250273,0.00542359827268755,144,"Ltf"
"Fbn1",0.487120342344216,0.00250746097503446,0.000746659132964842,0.00129696847276155,145,"Ltf"
"Nampt",0.502181400688886,0.00250609114032899,0.000745289298259371,0.00170589709421436,146,"Ltf"
"Nlgn2",0.549629475002612,0.0025003690252351,0.000739567183165478,0.0079543849800623,147,"Ltf"
"Ccl25",0.51688759002192,0.00250021011477296,0.000739408272703345,0.00230560943300295,148,"Ltf"
"H2-T23",0.51788957311344,0.00249785155366448,0.000737049711594857,0.00292586631334474,149,"Ltf"
"H2-M3",0.539609644087278,0.00249330599912778,0.000732504157058156,0.000595802404394795,150,"Ltf"
"Sirpa",0.537271683540349,0.00249258851282228,0.000731786670752662,0.00359950164599139,151,"Ltf"
"Adam9",0.522367185053769,0.00248990702984878,0.00072910518777916,0.00446619444503305,152,"Ltf"
"Ifitm6",0.567539922763779,0.00248887547788373,0.000728073635814107,0.0081840350605113,153,"Ltf"
"H2-T24",0.516511846362579,0.00248527632023904,0.000724474478169419,0.00279955168520553,154,"Ltf"
"H2-T22",0.516511846362579,0.00248527632023904,0.000724474478169419,0.00279955168520553,155,"Ltf"
"Icam1",0.515676860453008,0.00247758877373725,0.000716786931667631,0.000352637447806172,156,"Ltf"
"Tyrobp",0.533764742719968,0.00247372196401443,0.000712920121944809,0.00441008595072097,157,"Ltf"
"Col18a1",0.55710259889361,0.00246173201647647,0.000700930174406855,0.00901533546363024,158,"Ltf"
"Timp2",0.514570504122745,0.00246114296879736,0.000700341126727744,0.00104868105481885,159,"Ltf"
"Arf1",0.539192151132452,0.00245853574252508,0.000697733900455462,0.00444093867287138,160,"Ltf"
"Itga4",0.529443690637708,0.00245633805109693,0.000695536209027308,0.0031449561981776,161,"Ltf"
"B2m",0.514862749191124,0.00245369491558981,0.000692893073520194,0.00290721251454512,162,"Ltf"
"Copa",0.536227951153352,0.00245182874211411,0.000691026900044495,0.00337342259536934,163,"Ltf"
"Igf1",0.553720905959723,0.00244924414546424,0.000688442303394619,0.00696627155938323,164,"Ltf"
"Ccl5",0.552311867237234,0.00244279119761406,0.000681989355544438,0.0014121470125405,165,"Ltf"
"Serping1",0.570389312180343,0.00243080199112875,0.000670000149059135,0.0077220478622868,166,"Ltf"
"Hsp90b1",0.491608391608404,0.00242426129922093,0.000663459457151311,0.00121349027276295,167,"Ltf"
"Cadm1",0.468187036843751,0.00242188025546551,0.000661078413395892,0.0088049316797051,168,"Ltf"
"Timp3",0.477288383258549,0.00242180570607234,0.000661003864002722,-0.00129570562132358,169,"Ltf"
"Sema6b",0.53975576662147,0.00241671769293854,0.000655915850868923,0.00464882074429838,170,"Ltf"
"Thy1",0.514518317503402,0.00240896075264604,0.000648158910576418,0.00291176134057494,171,"Ltf"
"Cd14",0.537250808892582,0.00240706326994593,0.000646261427876308,0.00174353154049737,172,"Ltf"
"Neto2",0.517670389312166,0.00240678465567933,0.00064598281360971,0.00385596743403294,173,"Ltf"
"Matn1",0.547385450370531,0.00240613793390926,0.000645336091839645,0.00882234389955713,174,"Ltf"
"Ccl17",0.508548168249673,0.0024037387139066,0.000642936871836984,0.00149040730905255,175,"Ltf"
"Icam2",0.473134328358202,0.00239968197779407,0.000638880135724451,-0.00207721885470382,176,"Ltf"
"Fn1",0.524099780816192,0.00239595930576307,0.000635157463693454,0.00330594570335498,177,"Ltf"
"Cd44",0.522753366036956,0.00239000701604301,0.000629205173973386,0.00219652325942903,178,"Ltf"
"Lcn2",0.531687715269822,0.00238899142669832,0.000628189584628701,0.00249658800481036,179,"Ltf"
"Erfe",0.49635737396933,0.00238848425531769,0.000627682413248071,0.000990513565698925,180,"Ltf"
"Cd300c",0.579772466339596,0.00238662235858365,0.000625820516514035,0.00674539161807787,181,"Ltf"
"Cd320",0.485982674042372,0.00238587719886985,0.000625075356800226,-0.000140715018958271,182,"Ltf"
"Siglec1",0.543784573635327,0.00238417348564752,0.000623371643577902,0.00460251124664576,183,"Ltf"
"Mif",0.525310510385147,0.00238035854650585,0.00061955670443623,0.00621548082255257,184,"Ltf"
"Calm2",0.516177851998766,0.00237947657455596,0.00061867473248634,0.00109612395183534,185,"Ltf"
"Clu",0.519455171694,0.00236625877464362,0.000605456932574005,0.00264067295144552,186,"Ltf"
"Adam12",0.536561945517175,0.00236610554012446,0.00060530369805484,0.00481083947705583,187,"Ltf"
"Entpd1",0.549389416553624,0.00236551575666435,0.000604713914594727,0.00215705480008139,188,"Ltf"
"Btla",0.523755349128489,0.0023639668966673,0.000603165054597682,0.00302357846745562,189,"Ltf"
"Cd7",0.516720592840011,0.00236386082025476,0.00060305897818514,0.00137568326487577,190,"Ltf"
"Apoc1",0.573437010750448,0.0023579689031897,0.000597167061120085,0.00679892204304208,191,"Ltf"
"Lamb1",0.506919945725927,0.00235715171588097,0.000596349873811351,0.00266736561105898,192,"Ltf"
"S100a8",0.53366036948126,0.00235458797105901,0.000593786128989387,0.0031356980978422,193,"Ltf"
"Cp",0.562571756601602,0.00235045432619181,0.000589652484122195,0.00404881560757057,194,"Ltf"
"Siglece",0.496545245798953,0.00234915309012666,0.000588351248057044,0.0012724543210861,195,"Ltf"
"Cdh1",0.488832063458914,0.00233659216925413,0.000575790327184513,0.000639488035398263,196,"Ltf"
