"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Itgb2l",0.514773878710954,0.0278617622677151,0.00929297086799741,0.0226990287637376,313,"Pf4"
"Fam3c",0.515290217133903,0.0278101651249383,0.00924137372522062,0.0194694145819706,314,"Pf4"
"Cd82",0.515762556793989,0.0277865687312056,0.00921777733148795,0.0233633238503807,315,"Pf4"
"Itgb2",0.513860904381644,0.027778070214532,0.00920927881481435,0.0222368481171917,316,"Pf4"
"Pecam1",0.517234574227854,0.0277696430782424,0.00920085167852474,0.0190121057982592,317,"Pf4"
"Icosl",0.526711778339418,0.0277502598449345,0.00918146844521687,0.0298797548277149,318,"Pf4"
"Mfge8",0.507769016847652,0.0277150948649396,0.00914630346522197,0.0160833571440919,319,"Pf4"
"Cdh5",0.525736041068967,0.0276892329955201,0.00912044159580243,0.0218320003295134,320,"Pf4"
"Nrxn1",0.537106486064683,0.0276799515737586,0.00911116017404091,0.0277525110908818,321,"Pf4"
"Fgfrl1",0.523080586322333,0.0276712610423378,0.00910246964262015,0.0231863909878721,322,"Pf4"
"Icam2",0.482940126742316,0.0276573161026382,0.00908852470292049,0.00797318954862962,323,"Pf4"
"Psen1",0.535094189704549,0.0276352414431981,0.00906645004348048,0.0196414459031805,324,"Pf4"
"H2-M3",0.519835030520903,0.0275966749900902,0.00902788359037255,0.00806381682507564,325,"Pf4"
"Cntn3",0.504379818026307,0.0275154422316448,0.00894665083192709,0.017176282623438,326,"Pf4"
"Timp3",0.507285030456207,0.0274759855263936,0.00890719412667595,0.0176344590935601,327,"Pf4"
"Hdc",0.495403423362573,0.027454472354102,0.00888568095438434,0.019689948855148,328,"Pf4"
"Cd320",0.532172154218251,0.0274004216843094,0.00883163028459173,0.0170841442428097,329,"Pf4"
"Pltp",0.524966709759584,0.0273531027199823,0.00878431132026465,0.0205365481072382,330,"Pf4"
"Pdgfa",0.521043055377619,0.0273501067218253,0.00878131532210764,0.0222639334406003,331,"Pf4"
"Vegfb",0.498584275100972,0.027349730617534,0.00878093921781633,0.0143272312789559,332,"Pf4"
"Znrf3",0.505059210688087,0.0273193210999299,0.00875052970021219,0.0166924813427654,333,"Pf4"
"Lfng",0.527332937344471,0.0273136275913451,0.00874483619162748,0.0248860971176686,334,"Pf4"
"Calr",0.531142065534879,0.0272617238712033,0.00869293247148567,0.014897990720604,335,"Pf4"
"F8",0.521913648545653,0.0272504442675317,0.00868165286781399,0.0173774974278836,336,"Pf4"
"Tspan33",0.527344260555515,0.0271917979454475,0.00862300654572985,0.0261282113168576,337,"Pf4"
"Il18",0.507161445695828,0.0271917573150052,0.00862296591528755,0.00981497215735409,338,"Pf4"
"Cd226",0.532987101892073,0.0271704922446091,0.00860170084489145,0.0286578090785355,339,"Pf4"
"H2-DMb1",0.513971548329406,0.0270553719041317,0.00848658050441408,0.0160929127338908,340,"Pf4"
"H2-DMb2",0.513971548329406,0.0270553719041317,0.00848658050441408,0.0160929127338908,341,"Pf4"
"Tnfsf12",0.531929513981909,0.0268622014906563,0.00829341009093862,0.0207148507276836,342,"Pf4"
"Wif1",0.53903887290699,0.0268567498256656,0.00828795842594795,0.0248237184090774,343,"Pf4"
"Antxr1",0.496511480441912,0.0267375483566083,0.00816875695689061,0.0136226744224543,344,"Pf4"
"Slamf7",0.507383380632016,0.0267284093796574,0.00815961797993977,0.0139116666085273,345,"Pf4"
"Mxra8",0.525872566641952,0.0266995068473495,0.00813071544763181,0.0228238485562174,346,"Pf4"
"H2-Aa",0.483967627263203,0.0266393013740487,0.00807050997433101,0.00575072733624945,347,"Pf4"
"Angptl6",0.516671001838891,0.0266359920549707,0.00806720065525306,0.0230501828545387,348,"Pf4"
"Igfbp4",0.484990598499654,0.0265025512819347,0.00793375988221701,0.0053042917073758,349,"Pf4"
"Sdk2",0.477871533965108,0.0263459379019862,0.0077771465022685,0.00776741641594653,350,"Pf4"
"H2-Ob",0.501844712836888,0.0262668974328236,0.00769810603310597,0.0109450629868028,351,"Pf4"
"Cib1",0.49494273043383,0.0262530692124198,0.00768427781270216,0.0125887326135136,352,"Pf4"
"Tnfsf14",0.534595321378606,0.0262303242087349,0.00766153280901725,0.0176029097819932,353,"Pf4"
"Slit2",0.496737621142199,0.0262290914392802,0.00766030003956257,0.00866336575148614,354,"Pf4"
"Tnfsf9",0.513195099573092,0.0261496755351062,0.00758088413538853,0.0347995497859613,355,"Pf4"
"Enho",0.480060472417316,0.0260765916743472,0.0075078002746295,0.00980245564584002,356,"Pf4"
"Tnfsf13b",0.542258223562889,0.0260718384816981,0.00750304708198041,0.0174076845640968,357,"Pf4"
"Clec11a",0.487399854286449,0.0260449026478601,0.00747611124814246,0.0106925362361995,358,"Pf4"
"Nectin2",0.544644509407331,0.0258265736722126,0.00725778227249498,0.0212679620622203,359,"Pf4"
"Nrg1",0.508943395591588,0.0258130724520812,0.00724428105236355,0.0200894334260531,360,"Pf4"
"Spon1",0.51473764443565,0.0257456498003536,0.0071768584006359,0.0147517555409597,361,"Pf4"
"Tspan5",0.487318327167043,0.0256151539232587,0.00704636252354107,0.00905364795700248,362,"Pf4"
"Cd24a",0.540536448445753,0.0255284420903912,0.00695965069067355,0.0197863652987538,363,"Pf4"
"Il15",0.550154707414699,0.0255130324258702,0.00694424102615254,0.0335257935849868,364,"Pf4"
"Tnfsf10",0.508505349084904,0.0254881275512673,0.00691933615154961,0.0248572774963159,365,"Pf4"
"Clec2i",0.522987088951259,0.0254782340380195,0.00690944263830182,0.0117611754037045,366,"Pf4"
"Siglecf",0.553203562864532,0.025454377325953,0.00688558592623534,0.0281526813575784,367,"Pf4"
"Dlk1",0.528583343362466,0.0253261442521035,0.00675735285238587,0.0104555981461528,368,"Pf4"
"Nucb2",0.47601096863277,0.0253174468039909,0.0067486554042732,0.00174135999026341,369,"Pf4"
"Camp",0.532908162935191,0.0252614474801351,0.00669265608041742,0.0124668154138652,370,"Pf4"
"Mif",0.51831901432418,0.0251693912918813,0.00660059989216363,0.0191784961312822,371,"Pf4"
"Il27",0.518374659818396,0.0251021626913792,0.00653337129166156,0.0247499756413947,372,"Pf4"
"Abca1",0.505140090766849,0.0250909634853759,0.0065221720856582,0.0101423278934087,373,"Pf4"
"St6gal1",0.522291843794045,0.0250757820355842,0.00650699063586654,-0.000673472351434005,374,"Pf4"
"Fap",0.501874476705898,0.0250212245586571,0.00645243315893946,0.0105574872202006,375,"Pf4"
"Clec2d",0.514850553025637,0.0250078936092102,0.00643910220949248,0.0102357622908111,376,"Pf4"
"Lilrb4a",0.50944744024256,0.0249891653984832,0.00642037399876556,0.0173000218779713,377,"Pf4"
"Tnfrsf14",0.531043715359065,0.0248267881585228,0.00625799675880515,0.0092800663457712,378,"Pf4"
"Lilr4b",0.509496615330463,0.0246243076922807,0.00605551629256298,0.0168217576414317,379,"Pf4"
"Chl1",0.480054325531328,0.0245551853439366,0.00598639394421894,0.00490363817156628,380,"Pf4"
"Cd274",0.532709197941379,0.0245502159243333,0.00598142452461561,0.000360742147909332,381,"Pf4"
"Rarres2",0.493936582253752,0.0245486639972883,0.00597987259757061,0.0111371815599555,382,"Pf4"
"Cd6",0.447102487353599,0.0245212253943891,0.00595243399467144,-0.0167896844862952,383,"Pf4"
"Alcam",0.478482016799755,0.0242869611092074,0.00571816970948975,0.0128043380810669,384,"Pf4"
"Serpine2",0.501560662000211,0.0239881450060212,0.00541935360630355,0.0112719514790835,385,"Pf4"
"Ptdss1",0.480089589245678,0.0239552382702684,0.0053864468705507,0.00150027756933554,386,"Pf4"
"Ltb",0.547505076033762,0.0233217487253773,0.00475295732565963,-0.00212516681562872,387,"Pf4"
"Ltbp3",0.457266201573861,0.0233083044919764,0.00473951309225872,-0.00586532627771571,388,"Pf4"
"Sema6d",0.464534408973691,0.0231360498765099,0.00456725847679223,-0.00289062325345073,389,"Pf4"
"Itgal",0.502931094055132,0.0230952312232901,0.00452643982357244,0.00313176953700883,390,"Pf4"
"Bace1",0.477779977715917,0.0230917204530852,0.00452292905336754,-0.00152117659195869,391,"Pf4"
"Furin",0.511552910453463,0.0230856227766117,0.00451683137689406,-0.00214021190981771,392,"Pf4"
"Ly86",0.462718812965145,0.0230774299650633,0.00450863856534561,-0.00307515352996381,393,"Pf4"
"Igf1",0.520100640699638,0.0229909113729407,0.00442211997322301,0.0175008465424194,394,"Pf4"
"App",0.510321592134062,0.0229701126711671,0.0044013212714494,-0.00479137672162362,395,"Pf4"
"Cd34",0.471560623177772,0.0228876089768294,0.00431881757711178,-0.0022462401360744,396,"Pf4"
"Jag1",0.509871251855385,0.022672199104139,0.00410340770442135,0.0010750414710497,397,"Pf4"
"Adgre5",0.477182112173558,0.0220201110537335,0.00345131965401581,-0.00160049193942747,398,"Pf4"
"Pam",0.468472945290127,0.0212261499615087,0.00265735856179098,-0.00950323977158093,399,"Pf4"
"Epcam",0.512159834564658,0.0210657516582239,0.00249696025850619,-0.00104928659673217,400,"Pf4"
"Cadm1",0.493225484601068,0.0203023284013304,0.00173353700161276,-0.00906054119724978,401,"Pf4"
"Cklf",0.395621023126527,0.0159738363436577,-0.00259495505605995,-0.0382523586311509,402,"Pf4"
