"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Jam3",0.61250524297439,0.0077079528573143,0.00501881696631394,0.0206271533671731,22,"Vpreb1"
"Fgf22",0.510749595541949,0.00760880653941819,0.00491967064841783,0.00342946950808236,23,"Vpreb1"
"Crlf1",0.465114746240017,0.00757462960396167,0.00488549371296132,-0.00427033890496987,24,"Vpreb1"
"Tcn2",0.455935047036942,0.0075465110790876,0.00485737518808725,0.00363609903220577,25,"Vpreb1"
"Sirpa",0.530840673497494,0.00753949527658029,0.00485035938557993,0.00695470266593073,26,"Vpreb1"
"Lilr4b",0.530858649409775,0.00747663110054709,0.00478749520954673,0.0105337001395756,27,"Vpreb1"
"Lilrb4a",0.531397926778102,0.0074178865584722,0.00472875066747184,0.0102825931706294,28,"Vpreb1"
"Cd22",0.511121097729012,0.00737044884514861,0.00468131295414825,0.00322599820399717,29,"Vpreb1"
"Slpi",0.554023608364757,0.00727677186328932,0.00458763597228896,0.0102187617814828,30,"Vpreb1"
"Cklf",0.458092156510253,0.00718884947070864,0.00449971357970828,0.00447959391599454,31,"Vpreb1"
"Cd300lf",0.509041883875572,0.00694065661854814,0.00425152072754778,0.000438913598936773,32,"Vpreb1"
"Angptl6",0.479135957816495,0.00686959365651896,0.0041804577655186,0.00230663548732582,33,"Vpreb1"
"Rarres2",0.547042962430319,0.00684686275658573,0.00415772686558537,0.0174464320726549,34,"Vpreb1"
"Tslp",0.458769249206041,0.00680415358689634,0.00411501769589599,0.0170265808846765,35,"Vpreb1"
"Tyrobp",0.509515249565559,0.00680363417740429,0.00411449828640393,0.00183742492679588,36,"Vpreb1"
"Ly6g6f",0.50903589190482,0.00677955562680785,0.00409041973580749,0.00291863168071674,37,"Vpreb1"
"Npnt",0.549523638324626,0.00672266802259442,0.00403353213159406,0.0158754125782602,38,"Vpreb1"
"Vsig10",0.497836898555916,0.00670286106773359,0.00401372517673323,0.00213917204578936,39,"Vpreb1"
"Cd86",0.495643837258046,0.0066917743547944,0.00400263846379404,0.00173377135437079,40,"Vpreb1"
"B2m",0.494792977410251,0.00662205097504104,0.00393291508404068,-0.0011710755607444,41,"Vpreb1"
"Csf1",0.555701360177341,0.00660463809599424,0.00391550220499388,0.0393551940177667,42,"Vpreb1"
"Tnfsf13b",0.52325483851637,0.00659060929634914,0.00390147340534878,0.0121186547987409,43,"Vpreb1"
"Cd28",0.528635628258106,0.00653670893693077,0.00384757304593041,0.00182314071652094,44,"Vpreb1"
"S100a8",0.527101683743746,0.0065225592559926,0.00383342336499224,0.00740074918091312,45,"Vpreb1"
"Pvr",0.526742165498201,0.0064363491870725,0.00374721329607214,0.0025626062628804,46,"Vpreb1"
"Cd320",0.51898256336506,0.00643274313431035,0.00374360724330999,0.00405210932281605,47,"Vpreb1"
"Ccl25",0.5205045239379,0.00642451121108179,0.00373537532008143,0.00272296717925129,48,"Vpreb1"
"Cd72",0.519479896938085,0.00635587712438344,0.00366674123338308,0.00383514929398843,49,"Vpreb1"
"Cd226",0.548546947090872,0.00634442438344438,0.00365528849244402,0.0117873931275814,50,"Vpreb1"
"Ptprc",0.527179579363629,0.00627485594468865,0.00358572005368829,0.0052669236323491,51,"Vpreb1"
"Efnb3",0.514937983102617,0.00625490893655896,0.0035657730455586,0.00192104722335456,52,"Vpreb1"
"Adam11",0.5050452393792,0.00625279007916506,0.0035636541881647,0.000749396216636494,53,"Vpreb1"
"Clec11a",0.490802324884631,0.00623749054127806,0.0035483546502777,0.00465875319516133,54,"Vpreb1"
"Cxcl16",0.531332015099735,0.00618431752293412,0.00349518163193376,0.00300717732215231,55,"Vpreb1"
"Il4",0.599448738690128,0.0061247156756514,0.00343557978465104,0.026905800494916,56,"Vpreb1"
"Cd300c2",0.521475223200878,0.00610462912479515,0.00341549323379479,0.00429940730687532,57,"Vpreb1"
"Il16",0.520636347294603,0.00610242157142763,0.00341328568042727,-0.000973553132472916,58,"Vpreb1"
"Saraf",0.527191563305144,0.00609298627073548,0.00340385037973512,0.0052499373430929,59,"Vpreb1"
"Nrg3",0.5139552998981,0.00608112771129336,0.003391991820293,0.00178381303906437,60,"Vpreb1"
"Icam1",0.520720234885221,0.00603451036696102,0.00334537447596066,0.00515603432628101,61,"Vpreb1"
"Cd38",0.508095152495624,0.00602597135487593,0.00333683546387557,0.00539985317118143,62,"Vpreb1"
"Retn",0.494918808796186,0.00602403398943958,0.00333489809843922,0.00489830200004633,63,"Vpreb1"
"Lyz2",0.458439690814291,0.00602019751007565,0.00333106161907529,-0.00340621770745487,64,"Vpreb1"
"Lyz1",0.458439690814291,0.00602019751007565,0.00333106161907529,-0.00340621770745487,65,"Vpreb1"
"Cd300c",0.52285337647549,0.00600635132662929,0.00331721543562893,0.00458409706594244,66,"Vpreb1"
"Pdgfa",0.481652585535362,0.00593674466795188,0.00324760877695152,0.00103864387414267,67,"Vpreb1"
"H2-K1",0.515926658277891,0.00593415605887129,0.00324502016787093,0.00132863709563539,68,"Vpreb1"
"Il1rn",0.549056264605397,0.0059275700822208,0.00323843419122045,0.00970320543902958,69,"Vpreb1"
"S100a9",0.498250344538285,0.00590255062798917,0.00321341473698882,-0.000141404250914463,70,"Vpreb1"
"H2-Q4",0.515069806459329,0.00589545833637745,0.0032063224453771,0.000996178479839093,71,"Vpreb1"
"H2-Q6",0.515069806459329,0.00589545833637745,0.0032063224453771,0.000996178479839093,72,"Vpreb1"
"H2-Q7",0.515069806459329,0.00589545833637745,0.0032063224453771,0.000996178479839093,73,"Vpreb1"
"H2-Q10",0.515069806459329,0.00589545833637745,0.0032063224453771,0.000996178479839093,74,"Vpreb1"
"H2-D1",0.515021870693255,0.00589121434570145,0.0032020784547011,0.000992122412111341,75,"Vpreb1"
"Nucb2",0.447791958775225,0.0058824856751685,0.00319334978416814,-0.00885523875818126,76,"Vpreb1"
"Xcl1",0.525106357480946,0.00581795590480288,0.00312882001380252,0.00263156002390073,77,"Vpreb1"
"Efnb1",0.502139133560997,0.00575888759200631,0.00306975170100595,0.000123161494045469,78,"Vpreb1"
"Ccl3",0.557049553598144,0.00574699138086084,0.00305785548986049,0.00692669129620497,79,"Vpreb1"
"Cd209a",0.53692851578881,0.00574292448364549,0.00305378859264513,0.00664934934862128,80,"Vpreb1"
"Timp2",0.516771526154924,0.00571258003225061,0.00302344414125025,0.000500976021057052,81,"Vpreb1"
"Fasl",0.524507160405034,0.00569220001499777,0.00300306412399741,0.00276370289865541,82,"Vpreb1"
"Nampt",0.496284978129278,0.00568370723515045,0.00299457134415009,-0.00281613226381864,83,"Vpreb1"
"Zdhhc5",0.5504643777338,0.005681103183445,0.00299196729244465,0.00249784848553102,84,"Vpreb1"
"Itgb2l",0.530025765474242,0.00565926701058994,0.00297013111958958,0.00217565646048538,85,"Vpreb1"
"Qrfp",0.528389957456975,0.00565850500116838,0.00296936911016802,0.0036573212562285,86,"Vpreb1"
"Itgb2",0.529019114386699,0.00564863590544716,0.0029595000144468,0.00196684478617576,87,"Vpreb1"
"H2-T23",0.532152915093756,0.00561566515234379,0.00292652926134343,0.0034996092268672,88,"Vpreb1"
"H2-T24",0.531673557433021,0.00560433866400005,0.00291520277299969,0.00340593524627058,89,"Vpreb1"
"H2-T22",0.531673557433021,0.00560433866400005,0.00291520277299969,0.00340593524627058,90,"Vpreb1"
"Efna1",0.508454670741173,0.00559614734716834,0.00290701145616798,-9.0729086889462e-05,91,"Vpreb1"
"Adam17",0.559781892264343,0.00558326393734047,0.00289412804634011,-0.000379832116631841,92,"Vpreb1"
"Sema6b",0.536011744262672,0.00557310589892406,0.0028839700079237,0.00313126080120929,93,"Vpreb1"
"Nrg2",0.503727005812175,0.00554646217007323,0.00285732627907287,-0.000599930726370303,94,"Vpreb1"
"Adam12",0.554179399604511,0.00551949473000047,0.00283035883900011,0.00221917164340765,95,"Vpreb1"
"Inhba",0.55067409671039,0.00551771858619591,0.00282858269519555,0.0277214999452609,96,"Vpreb1"
"Cd7",0.519324105698344,0.0055158044935843,0.00282666860258394,0.00119190174444855,97,"Vpreb1"
"C3",0.530648930433186,0.00550836194371365,0.0028192260527133,0.00230880075445909,98,"Vpreb1"
"Ccl9",0.532662232608276,0.00548798136040074,0.00279884546940038,0.000753387882177841,99,"Vpreb1"
"AU040320",0.538726107016568,0.00547754433957441,0.00278840844857405,0.00142800995337893,100,"Vpreb1"
"Mag",0.542153514290808,0.00547657702698109,0.00278744113598073,0.00623573729009599,101,"Vpreb1"
"Efna2",0.526921924620979,0.00546953706085255,0.00278040116985219,-0.000652181309369041,102,"Vpreb1"
"Cfh",0.545706752951009,0.00546865999063501,0.00277952409963466,0.00706972691560286,103,"Vpreb1"
"C1qb",0.533489124573035,0.00545129034062465,0.0027621544496243,0.000536781609161479,104,"Vpreb1"
"Gm49368",0.512708969980206,0.00544782793810776,0.0027586920471074,0.00217432633126794,105,"Vpreb1"
"Ptdss1",0.431379950865826,0.00541081650057645,0.0027216806095761,-0.0110403088819956,106,"Vpreb1"
"Ccl6",0.530013781532717,0.00539880320744739,0.00270966731644703,0.000466219308135694,107,"Vpreb1"
"Hebp1",0.502414764215923,0.00538856032155365,0.0026994244305533,-0.00110630671606274,108,"Vpreb1"
"Lpl",0.522739529031093,0.00538276860559777,0.00269363271459741,0.00468776892338902,109,"Vpreb1"
"Gpc3",0.520288812990578,0.0053747247475378,0.00268558885653744,8.30476312173794e-05,110,"Vpreb1"
"Il12a",0.533369285157851,0.00537441213957452,0.00268527624857416,0.0234991351771336,111,"Vpreb1"
"Mpdz",0.527419258193984,0.00534132638022424,0.00265219048922388,0.00241286467734349,112,"Vpreb1"
"Cd82",0.541698124513114,0.0053266132908579,0.00263747739985754,0.00456022826890022,113,"Vpreb1"
"Pros1",0.551692731739454,0.00531755421425547,0.00262841832325511,0.000255093049409421,114,"Vpreb1"
"Ccl2",0.51660974294443,0.00529333241773488,0.00260419652673452,0.000865685172567416,115,"Vpreb1"
"Pecam1",0.545083587992055,0.00528910470641143,0.00259996881541107,0.001592575619459,116,"Vpreb1"
"Siglece",0.523398645814577,0.00527278472941322,0.00258364883841286,-0.00109132203144989,117,"Vpreb1"
"Sema6d",0.481622625681556,0.0052615908536223,0.00257245496262194,-0.00506852260773208,118,"Vpreb1"
"Timp3",0.497944754029572,0.00522175129645378,0.00253261540545342,-0.00272777275462244,119,"Vpreb1"
"C1qa",0.501318233566988,0.00521821056853009,0.00252907467752973,-0.00238964951656181,120,"Vpreb1"
"Agrn",0.545401162442301,0.00521741718845803,0.00252828129745767,0.00374298124100236,121,"Vpreb1"
"Car12",0.455407753610141,0.00521724057043163,0.00252810467943128,-0.00610839297151091,122,"Vpreb1"
"Camp",0.490448798609828,0.00520066299919129,0.00251152710819093,0.00720438920296318,123,"Vpreb1"
"H2-M3",0.529456528252122,0.00519760843487338,0.00250847254387302,-0.00113695091780106,124,"Vpreb1"
"Vegfb",0.502786266402994,0.00518558725420243,0.00249645136320208,-0.00345046977558294,125,"Vpreb1"
"Pomc",0.48358799209057,0.00516445565530761,0.00247531976430725,-0.00210087651519681,126,"Vpreb1"
"H2-Oa",0.475361016238218,0.00515232079245032,0.00246318490144996,-0.004018165754364,127,"Vpreb1"
"Gnas",0.51376355683382,0.0051497793503201,0.00246064345931974,-0.00247326110447077,128,"Vpreb1"
"Col11a2",0.56825453891782,0.00514077975118402,0.00245164386018366,0.00613949420613505,129,"Vpreb1"
"Lrfn4",0.506363472946218,0.00513717620888352,0.00244804031788316,-0.00228860300376975,130,"Vpreb1"
"Lilra6",0.495302294924769,0.00512588829284848,0.00243675240184812,-0.00441997286102276,131,"Vpreb1"
"Flt3l",0.510545868536131,0.00512259880873167,0.00243346291773131,-0.00300842282386802,132,"Vpreb1"
"Lcn2",0.51802984001434,0.00512075757936295,0.00243162168836259,-0.0010794118608111,133,"Vpreb1"
"Col12a1",0.517532506441353,0.00510636969782518,0.00241723380682482,0.00162346591904132,134,"Vpreb1"
"Erfe",0.531272095392156,0.00510575946608839,0.00241662357508803,-0.00198267920473409,135,"Vpreb1"
"Col27a1",0.512601114506538,0.005103300611043,0.00241416472004265,0.00206617498279412,136,"Vpreb1"
"Ang",0.500047935766046,0.00509970970791445,0.00241057381691409,0.000992855541998697,137,"Vpreb1"
"Alcam",0.531302055245935,0.00509788962571028,0.00240875373470992,0.00821567455345909,138,"Vpreb1"
"Anxa1",0.522200251662747,0.00509312170833509,0.00240398581733473,-0.000824186303730113,139,"Vpreb1"
"Fcnb",0.514614416681619,0.00508344121266449,0.00239430532166413,-0.000831178339983772,140,"Vpreb1"
"Ppbp",0.53428605668401,0.00507585757280211,0.00238672168180175,8.02800750575494e-05,141,"Vpreb1"
"Tnfrsf14",0.491826951884444,0.00507514968319652,0.00238601379219616,-0.0049720627564789,142,"Vpreb1"
"Ptprm",0.541176823057071,0.0050725178028982,0.00238338191189785,0.00207588344292509,143,"Vpreb1"
"Fn1",0.506818862723918,0.00506197279532823,0.00237283690432787,-0.00308758207039467,144,"Vpreb1"
"Thy1",0.532818023848015,0.00506173455332953,0.00237259866232918,0.000987660579168161,145,"Vpreb1"
"Ccl24",0.525993169153312,0.00506060237292472,0.00237146648192436,0.00164168726329107,146,"Vpreb1"
"Sema4c",0.513589789681792,0.00505062549786038,0.00236148960686002,0.000730457218496346,147,"Vpreb1"
"Kng1",0.519443945113513,0.00503849834712136,0.002349362456121,-0.00214981173821551,148,"Vpreb1"
"Cd6",0.421523158966981,0.00503039276526718,0.00234125687426682,-0.0101517067828645,149,"Vpreb1"
"Lgals3bp",0.533501108514564,0.00501949889347,0.00233036300246964,-0.00144278608921384,150,"Vpreb1"
"Mmp9",0.520582419557767,0.00501820482510242,0.00232906893410206,0.00011186735593838,151,"Vpreb1"
"Rspo3",0.527545089579928,0.00501367793328264,0.00232454204228228,0.00106995136510045,152,"Vpreb1"
"Ceacam1",0.570327760800502,0.00499440336522838,0.00230526747422802,0.00296631241731944,153,"Vpreb1"
"Angpt2",0.467835100964688,0.00499281961492825,0.00230368372392789,-0.00226754729527126,154,"Vpreb1"
"Traf2",0.535933848642802,0.00497914331514016,0.00229000742413981,-0.000248319815455305,155,"Vpreb1"
"Col6a2",0.529851998322225,0.00497905719483537,0.00228992130383501,0.00199247640706349,156,"Vpreb1"
"Pi16",0.448301276289745,0.00497723660950414,0.00228810071850378,-0.00786559901341386,157,"Vpreb1"
"Lgals3",0.523937923182899,0.00497483234104558,0.00228569645004522,-0.00151906673702899,158,"Vpreb1"
"Ecm1",0.480813709629066,0.00497241364265628,0.00228327775165592,-0.00817422575632806,159,"Vpreb1"
"Plxna1",0.507855473665266,0.00497142025268432,0.00228228436168396,-0.00320646300478663,160,"Vpreb1"
"Grn",0.522571753849822,0.00497118162122881,0.00228204573022845,-0.00175867614926807,161,"Vpreb1"
"Ggt1",0.511145065612046,0.00497095051881679,0.00228181462781643,-0.00332252954439313,162,"Vpreb1"
"Hp",0.549236023728182,0.00496984899815158,0.00228071310715122,0.005290721734552,163,"Vpreb1"
"Apoa1",0.540493738390531,0.00496739679194317,0.00227826090094281,-0.00104777578087308,164,"Vpreb1"
"Cd5l",0.557187368925643,0.00495936540747597,0.00227022951647561,0.0140772362815346,165,"Vpreb1"
"H2-Ab1",0.499874168614031,0.00495891412489916,0.0022697782338988,-0.00257150084816404,166,"Vpreb1"
"Pira2",0.496296962070793,0.00495301373803294,0.00226387784703258,-0.00490889245645667,167,"Vpreb1"
"Lilra5",0.496296962070793,0.00495301373803294,0.00226387784703258,-0.00490889245645666,168,"Vpreb1"
"Lama4",0.520067110072466,0.00495223533521664,0.00226309944421628,0.0037410687703519,169,"Vpreb1"
"S100a4",0.549871172628636,0.00495212638377598,0.00226299049277563,0.00591457804751086,170,"Vpreb1"
"Reck",0.47948948409129,0.00494271817406676,0.0022535822830664,-0.000577211830580092,171,"Vpreb1"
"Icam4",0.563478938222755,0.00494179753973553,0.00225266164873517,0.00815278760133799,172,"Vpreb1"
"Ncam1",0.558673377673899,0.00491872729351465,0.00222959140251429,0.00174708208944855,173,"Vpreb1"
"Lgals1",0.52296123194916,0.00490718790330467,0.00221805201230431,-0.00197345850575596,174,"Vpreb1"
"Itga4",0.512445323266796,0.00490564690843511,0.00221651101743475,-0.00363262448633611,175,"Vpreb1"
"Ctsd",0.471106716999204,0.00490558059689725,0.0022164447058969,-0.00611761901444744,176,"Vpreb1"
"Cdh1",0.518173647312563,0.00490103562032414,0.00221189972932378,-0.00297311482468192,177,"Vpreb1"
"Sema4b",0.535796033315329,0.00489723559372347,0.00220809970272311,0.000121413791216232,178,"Vpreb1"
"Hdc",0.496938102942024,0.00489686344803568,0.00220772755703532,0.00205737434330656,179,"Vpreb1"
"Pirb",0.495398166456916,0.00486221271326872,0.00217307682226836,-0.0046833562500189,180,"Vpreb1"
"Col4a2",0.531733477140612,0.00485381186262715,0.0021646759716268,0.00109948945435855,181,"Vpreb1"
"Psen1",0.562843789322279,0.00485198324914328,0.00216284735814292,0.000580181873306624,182,"Vpreb1"
"Ccl5",0.557307208340796,0.00485189469909293,0.00216275880809257,0.0014226038736865,183,"Vpreb1"
"H2-Eb1",0.528042423152959,0.00484703901043135,0.00215790311943099,0.00194449901035143,184,"Vpreb1"
"Gp5",0.533351309245591,0.00484284250096726,0.0021537066099669,0.00473282637664205,185,"Vpreb1"
"Vcam1",0.501833543052281,0.00484209469018411,0.00215295879918375,-0.00359299346451061,186,"Vpreb1"
"Apoc1",0.534855293906138,0.00484178425768437,0.00215264836668401,-0.00192459422767184,187,"Vpreb1"
"Clu",0.493229073042097,0.00482866952154362,0.00213953363054326,-0.00475125980436737,188,"Vpreb1"
"Slit2",0.493163161363742,0.00482553528248596,0.0021363993914856,-0.00731211707669957,189,"Vpreb1"
"Cd55",0.508796213074443,0.00482431574393079,0.00213517985293043,-0.00231461499078353,190,"Vpreb1"
"Cd47",0.497759002936042,0.00482187996527558,0.00213274407427523,-0.00520524646267022,191,"Vpreb1"
"Ccl17",0.526957876445544,0.00481986509643714,0.00213072920543678,-6.49116045456433e-05,192,"Vpreb1"
"Pf4",0.547120858050191,0.00480674890357076,0.0021176130125704,-0.00383673816548889,193,"Vpreb1"
"Mmp25",0.511318832764062,0.00480483387284213,0.00211569798184177,-0.00310229904122975,194,"Vpreb1"
"Itgb1",0.50354724668941,0.00480055242216683,0.00211141653116647,-0.00367670054910191,195,"Vpreb1"
