"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Epha4",0.55974842767295,0.0484040373671791,0.0157585184266186,0.0309996081654087,383,"Ly86"
"Nucb2",0.500775234155426,0.0476126400820075,0.014967121141447,0.0214560229487128,384,"Ly86"
"Epcam",0.55099475590635,0.0476066977417632,0.0149611788012027,0.0284378158332023,385,"Ly86"
"Cd274",0.569224438797876,0.0472334136920548,0.0145878947514943,0.00262403496090088,386,"Ly86"
"Fap",0.504742844518664,0.0470052922084412,0.0143597732678807,0.0214383867232717,387,"Ly86"
"Cadm1",0.526733731262382,0.0469167340717455,0.014271215131185,0.020223313646279,388,"Ly86"
"Siglech",0.566153203355628,0.0468715063497819,0.0142259874092214,0.0461870369203556,389,"Ly86"
"Igfbp4",0.531176727357192,0.0461175576537501,0.0134720387131896,0.0278299766673146,390,"Ly86"
"Ptdss1",0.513915002566313,0.0457913788863548,0.0131458599457943,0.0218307592437676,391,"Ly86"
"Chl1",0.509370555251871,0.0452968438954477,0.0126513249548872,0.0220027316544125,392,"Ly86"
"Ltb",0.578906522712731,0.0451687847519256,0.0125232658113651,-0.00858176104467444,393,"Ly86"
"Mif",0.553485316604562,0.044473559872156,0.0118280409315955,0.0181400682503988,394,"Ly86"
"Pam",0.499317206594063,0.0429211060849091,0.0102755871443486,0.0115782690131398,395,"Ly86"
"Pdgfc",0.52908513025469,0.0428636765253393,0.0102181575847788,0.0174145753988123,396,"Ly86"
"Ly86",0.513251398124625,0.0422532608249018,0.0096077418843413,0.0192598213875035,397,"Ly86"
"Ltbp3",0.447149921542172,0.0391565160353836,0.00651099709482305,-0.0110084903217514,398,"Ly86"
"Pdgfa",0.534131327268951,0.0388480009565992,0.00620248201603868,-0.00426866291365543,399,"Ly86"
"Igf1",0.539433488380162,0.0386325354909715,0.00598701655041103,0.000376500247093731,400,"Ly86"
"Cd6",0.471372735118211,0.0362892373328735,0.00364371839231297,-0.0073063321118063,401,"Ly86"
"Cklf",0.417032925592875,0.0278914654318673,-0.00475405350869318,-0.0433137358204336,402,"Ly86"
