"test_ligand","auroc","aupr","aupr_corrected","pearson","rank","receiver"
"Sema6d",0.537532451915655,0.0131741705332592,0.00609599836713032,0.0205105315448452,369,"Gstm1_Ly86"
"Serpine2",0.565518182322714,0.0129971460543941,0.00591897388826522,0.0240919104565837,370,"Gstm1_Ly86"
"Siglecf",0.545471223398664,0.012991171993295,0.00591299982716615,0.0209173831254318,371,"Gstm1_Ly86"
"Wif1",0.534942465297274,0.0129172684797187,0.00583909631358984,0.0182945169084262,372,"Gstm1_Ly86"
"Nrg1",0.577836035347132,0.012877025901841,0.00579885373571215,0.0225176600590587,373,"Gstm1_Ly86"
"Calr",0.586356782989942,0.0127216468943561,0.00564347472822722,0.00501646487474022,374,"Gstm1_Ly86"
"Hbegf",0.600387418831678,0.0126381251430446,0.00555995297691573,4.93276568257449e-06,375,"Gstm1_Ly86"
"Siglec1",0.557902388337655,0.0125504095484139,0.005472237382285,0.0236819425739186,376,"Gstm1_Ly86"
"Ptprm",0.521950907420309,0.0125082436303916,0.00543007146426274,0.0147735794936836,377,"Gstm1_Ly86"
"Epcam",0.565335495766578,0.0123649284982916,0.00528675633216273,0.0183964055488174,378,"Gstm1_Ly86"
